mu 
   -0.5608   -0.4106   -0.2169    0.0000    0.0000   -0.1129   -0.2157
   -0.2989   -0.3543   -0.3760   -0.3609   -0.3096   -0.2264   -0.1195
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000
L5 
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000   -0.2006   -0.3697   -0.4825   -0.5253   -0.4986   -0.4158
   -0.3000   -0.1784   -0.0764   -0.0124    0.0052   -0.0205   -0.0769
   -0.1450   -0.2040   -0.2358   -0.2291   -0.1816   -0.1003    0.0000
    0.0000   -0.3697   -0.6799   -0.8835   -0.9555   -0.8970   -0.7345
   -0.5121   -0.2817   -0.0913    0.0247    0.0515   -0.0044   -0.1184
   -0.2540   -0.3714   -0.4363   -0.4272   -0.3400   -0.1882    0.0000
    0.0000   -0.4825   -0.8835   -1.1393   -1.2164   -1.1183   -0.8828
   -0.5719   -0.2573   -0.0040    0.1422    0.1633    0.0700   -0.1022
   -0.3023   -0.4753   -0.5742   -0.5696   -0.4563   -0.2534    0.0000
    0.0000   -0.5253   -0.9555   -1.2164   -1.2710   -1.1264   -0.8298
   -0.4566   -0.0914    0.1905    0.3390    0.3367    0.1999   -0.0272
   -0.2837   -0.5048   -0.6355   -0.6422   -0.5192   -0.2895    0.0000
    0.0000   -0.4986   -0.8970   -1.1183   -1.1264   -0.9330   -0.5931
   -0.1900    0.1858    0.4579    0.5788    0.5374    0.3562    0.0847
   -0.2121   -0.4665   -0.6216   -0.6430   -0.5256   -0.2946    0.0000
    0.0000   -0.4158   -0.7345   -0.8828   -0.8298   -0.5931   -0.2332
    0.1637    0.5086    0.7320    0.7984    0.7078    0.4900    0.1947
   -0.1166   -0.3810   -0.5461   -0.5805   -0.4804   -0.2709    0.0000
    0.0000   -0.3000   -0.5121   -0.5719   -0.4566   -0.1900    0.1637
    0.5192    0.7942    0.9337    0.9231    0.7822    0.5469    0.2596
   -0.0310   -0.2747   -0.4294   -0.4697   -0.3936   -0.2232    0.0000
    0.0000   -0.1784   -0.2817   -0.2573   -0.0914    0.1858    0.5086
    0.7942    0.9686    0.9934    0.8865    0.7039    0.4843    0.2473
    0.0186   -0.1704   -0.2913   -0.3272   -0.2773   -0.1580    0.0000
    0.0000   -0.0764   -0.0913   -0.0040    0.1905    0.4579    0.7320
    0.9337    0.9934    0.8780    0.6396    0.4390    0.2895    0.1515
    0.0242   -0.0795   -0.1461   -0.1673   -0.1428   -0.0816    0.0000
    0.0000   -0.0124    0.0247    0.1422    0.3390    0.5788    0.7984
    0.9231    0.8865    0.6396    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0052    0.0515    0.1633    0.3367    0.5374    0.7078
    0.7822    0.7039    0.4390    0.0000    0.0000   -0.0205   -0.0044
